factor,source_name,window_index,window_end,T,pred_lambda2_original,pred_lambda2_shuffled,pred_lambda2_block_shuffled,pred_lambda2_gap_shuffle,pred_lambda2_gap_block,p_MRW_original,p_MRW_shuffled,p_MRW_block_shuffled,p_MRW_gap_shuffle,p_MRW_gap_block,f_alpha_width_original,f_alpha_width_shuffled,f_alpha_width_block_shuffled,f_alpha_width_gap_shuffle,f_alpha_width_gap_block,logvol_cov_slope_original,logvol_cov_slope_shuffled,logvol_cov_slope_block_shuffled,logvol_cov_slope_gap_shuffle,logvol_cov_slope_gap_block,pred_H_original,pred_H_shuffled,pred_H_block_shuffled,pred_H_gap_shuffle,pred_H_gap_block
Mom,F-F_Momentum_Factor_daily:Mom,89,2013-08-20,512,0.0010452998087887,0.011419551131403,0.0466483858972831,-0.0103742513226143,-0.0456030860884944,0.7053456427454097,0.7143373878922132,0.7763530419102959,-0.0089917451468035,-0.0710073991648861,0.002090599617577,0.0228391022628062,0.0932967717945665,-0.0207485026452292,-0.0912061721769894,0.0020905996175774,-0.0294879910161022,0.0557724428399971,0.0315785906336797,-0.0536818432224197,0.4837915326036477,0.515052762375972,0.5127011301370055,-0.0312612297723242,-0.0289095975333577
Mom,F-F_Momentum_Factor_daily:Mom,90,2014-08-20,512,0.0285798928883833,0.0169967592345815,0.0302990328790995,0.0115831336538017,-0.0017191399907162,0.7473599524015857,0.7326406862778235,0.7482519614535273,0.0147192661237621,-0.0008920090519416,0.0571597857767665,0.0339935184691632,0.0605980657581989,0.0231662673076033,-0.0034382799814323,0.0243445388182026,0.0170361099934898,0.0237455784717849,0.0073084288247128,0.0005989603464177,0.4339306472536566,0.4470831949837923,0.457571038320264,-0.0131525477301356,-0.0236403910666073
Mom,F-F_Momentum_Factor_daily:Mom,91,2015-08-20,512,0.024675326640819,0.0103325673419563,0.0464369420858323,0.0143427592988626,-0.0217616154450133,0.7263734198552845,0.7133380461606876,0.7764669266888842,0.0130353736945968,-0.0500935068335997,0.0493506532816383,0.0206651346839132,0.0928738841716653,0.0286855185977251,-0.0435232308900269,0.049350653281638,-0.0505891724948613,0.054206274290766,0.0999398257764993,-0.0048556210091279,0.5373432509923214,0.4463219017759108,0.6160758395340483,0.0910213492164105,-0.0787325885417269
Mom,F-F_Momentum_Factor_daily:Mom,92,2016-08-19,512,0.0245841150566632,0.0095623711164725,0.0580059394321399,0.0150217439401907,-0.0334218243754766,0.7435446253021724,0.7131203990924657,0.7921295089344422,0.0304242262097066,-0.0485848836322698,0.0491682301133263,0.0191247422329448,0.1160118788642803,0.0300434878803815,-0.0668436487509539,0.0316540390701047,-0.0061898041431936,0.0645645831395687,0.0378438432132983,-0.032910544069464,0.5017164101074338,0.5055258615026319,0.4561045185630947,-0.003809451395198,0.0456118915443391
Mom,F-F_Momentum_Factor_daily:Mom,93,2017-08-21,512,0.0170653077432796,0.0107101603732629,0.0553955954386311,0.0063551473700167,-0.0383302876953514,0.7232763566039868,0.7131837694000014,0.7813319857920302,0.0100925872039854,-0.0580556291880434,0.0341306154865593,0.0214203207465256,0.1107911908772624,0.0127102947400337,-0.076660575390703,0.0063177277557896,-0.0211301381433336,0.0457790685218027,0.0274478658991232,-0.039461340766013,0.4438696664361103,0.4241899522887877,0.55352902763837,0.0196797141473226,-0.1096593612022596
Mom,F-F_Momentum_Factor_daily:Mom,94,2018-08-21,512,0.0385629186196121,0.033357291203552,0.0060946832484122,0.00520562741606,0.0324682353711998,0.7347941543179909,0.7530300759117207,0.7100882543890343,-0.0182359215937297,0.0247058999289565,0.0771258372392247,0.0667145824071039,0.0121893664968243,0.0104112548321207,0.0649364707424003,-0.0030165016238965,0.027321853461311,0.0049986489082704,-0.0303383550852075,-0.008015150532167,0.4692291086736169,0.4834063416210594,0.4606813478535492,-0.0141772329474425,0.0085477608200676
Mom,F-F_Momentum_Factor_daily:Mom,95,2019-08-22,512,0.0,0.0156682203704616,0.0051070658608455,-0.0156682203704616,-0.0051070658608455,0.7042050818886572,0.717354065386945,0.710490716698853,-0.0131489834982878,-0.0062856348101958,4.440892098500626e-16,0.0313364407409231,0.0102141317216913,-0.0313364407409226,-0.0102141317216909,-0.0138403929009611,-0.0395006787752851,0.0010279746728046,0.025660285874324,-0.0148683675737657,0.4972673984518755,0.4612034231598844,0.588519849141292,0.0360639752919911,-0.0912524506894164
Mom,F-F_Momentum_Factor_daily:Mom,96,2020-08-21,512,0.0553595220024359,0.0338091624634711,0.0951277495684067,0.0215503595389647,-0.0397682275659707,0.7605531955308418,0.7305122238674351,0.811211346937525,0.0300409716634066,-0.0506581514066831,0.1107190440048715,0.0676183249269426,0.1902554991368135,0.0431007190779288,-0.0795364551319419,0.0185031389400106,-0.0101316029209129,0.0540946950262337,0.0286347418609236,-0.035591556086223,0.4305209519583522,0.6003258411255972,0.4336859420453648,-0.1698048891672449,-0.0031649900870125
Mom,F-F_Momentum_Factor_daily:Mom,97,2021-08-23,512,0.0556039720508525,0.0283244392366309,0.0787594205267258,0.0272795328142215,-0.0231554484758732,0.759116434962122,0.7304112807560492,0.8182461412648956,0.0287051542060727,-0.0591297063027735,0.1112079441017051,0.0566488784732616,0.1575188410534519,0.0545590656284435,-0.0463108969517467,0.0155676558685046,0.0032348893509258,0.0812051962050574,0.0123327665175787,-0.0656375403365528,0.418055860971711,0.4438928023288488,0.4374125134016455,-0.0258369413571378,-0.0193566524299345
Mom,F-F_Momentum_Factor_daily:Mom,98,2022-08-23,512,0.0543034230420754,0.0569800218999816,0.082549346057625,-0.0026765988579062,-0.0282459230155496,0.7657219210015181,0.7628267851750149,0.8009901268508374,0.0028951358265032,-0.0352682058493192,0.1086068460841507,0.1139600437999629,0.1650986921152502,-0.0053531977158122,-0.0564918460310994,0.0244252448977034,0.018041036091617,0.048453300403392,0.0063842088060863,-0.0240280555056886,0.4042274830034293,0.5235996516618325,0.4528677888639593,-0.1193721686584031,-0.0486403058605299
Mom,F-F_Momentum_Factor_daily:Mom,99,2023-08-24,512,0.0369869490396659,0.0053740012144233,0.0420458715513506,0.0316129478252426,-0.0050589225116846,0.7434931312853132,0.710043079680169,0.7602409712128952,0.0334500516051442,-0.0167478399275819,0.0739738980793316,0.0107480024288466,0.0840917431027014,0.063225895650485,-0.0101178450233697,0.012394937920456,-0.011005811943206,0.0286191983711317,0.0234007498636621,-0.0162242604506756,0.422421985901361,0.5312487138934947,0.3810238690491572,-0.1088267279921336,0.0413981168522038
Mom,F-F_Momentum_Factor_daily:Mom,100,2024-08-26,512,0.0247019898949028,0.0201629534873921,0.0126742573453849,0.0045390364075106,0.0120277325495178,0.7275596166224257,0.7211724271134533,0.7157183779613286,0.0063871895089724,0.011841238661097,0.0494039797898056,0.0403259069747841,0.02534851469077,0.0090780728150215,0.0240554650990355,0.0029319585031271,-0.000283701661915,-0.0155823930028959,0.0032156601650421,0.018514351506023,0.4234194978934429,0.4536842032238413,0.4695527819023598,-0.0302647053303983,-0.0461332840089169
Mom,F-F_Momentum_Factor_daily:Mom,101,2025-08-28,512,0.0254519971607657,0.0174068264093503,0.0274973834733953,0.0080451707514154,-0.0020453863126295,0.7459552566889794,0.7318099341222541,0.7460644717397173,0.0141453225667252,-0.0001092150507379,0.0509039943215312,0.0348136528187013,0.0549947669467913,0.0160903415028298,-0.0040907726252601,0.0324091637835964,0.0182722875653758,0.023503696855656,0.0141368762182205,0.0089054669279404,0.390282801713482,0.5302390781010268,0.4480364286379144,-0.1399562763875447,-0.0577536269244323
HML,F-F_Research_Data_Factors_daily:HML,0,1928-03-15,512,0.0257943417097184,0.0121838357018894,0.0184835039094754,0.013610506007829,0.0073108378002429,0.7380453725610003,0.7139821575876245,0.7343551877277334,0.0240632149733758,0.0036901848332668,0.0515886834194369,0.0243676714037791,0.0369670078189506,0.0272210120156577,0.0146216756004862,0.0154147029955839,-0.0014129640914395,0.0183412393860148,0.0168276670870234,-0.0029265363904309,0.5704275813458786,0.4143461793546777,0.4800596166854719,0.1560814019912008,0.0903679646604066
HML,F-F_Research_Data_Factors_daily:HML,1,1929-01-22,512,0.015666784346133,0.006275705561582,0.0089233871813759,0.009391078784551,0.0067433971647571,0.7250405310042738,0.7145547647120281,0.7126961161513493,0.0104857662922457,0.0123444148529244,0.0313335686922657,0.0125514111231647,0.0178467743627518,0.018782157569101,0.0134867943295139,0.0089855213818606,0.0046460143400096,-0.0146219628538476,0.0043395070418509,0.0236074842357083,0.5018360109290569,0.4731554287061791,0.4739608728945794,0.0286805822228778,0.0278751380344775
HML,F-F_Research_Data_Factors_daily:HML,2,1929-12-05,512,0.0043000298858305,0.0059121330677968,0.0064698414013516,-0.0016121031819663,-0.0021698115155211,0.6795084106881346,0.7070925758293332,0.6999387194160175,-0.0275841651411985,-0.0204303087278828,0.0086000597716609,0.0118242661355938,0.012939682802703,-0.0032242063639329,-0.0043396230310421,0.008600059771661,-0.0258265774332473,0.0037466478902382,0.0344266372049083,0.0048534118814227,0.418317585760896,0.4391590997308313,0.5111604321251173,-0.0208415139699352,-0.0928428463642212
HML,F-F_Research_Data_Factors_daily:HML,3,1930-10-09,512,0.0139848592474927,0.0319792983024259,0.0285046152252735,-0.0179944390549332,-0.0145197559777808,0.7145536091525341,0.7298747492097306,0.7447520670882057,-0.0153211400571965,-0.0301984579356716,0.0279697184949856,0.0639585966048512,0.0570092304505472,-0.0359888781098656,-0.0290395119555616,0.0279697184949854,-0.0090381586524503,0.0329763062982125,0.0370078771474357,-0.0050065878032271,0.5104984518861904,0.4905459222203038,0.4103651759821493,0.0199525296658865,0.100133275904041
HML,F-F_Research_Data_Factors_daily:HML,4,1931-08-11,512,0.0382633027249712,0.0233355525255669,0.0443578508278611,0.0149277501994042,-0.0060945481028899,0.7590346461558165,0.7237064763263279,0.7464314367944824,0.0353281698294886,0.012603209361334,0.0765266054499421,0.046671105051134,0.0887157016557225,0.0298555003988081,-0.0121890962057803,0.032543804398309,-0.0177202582499233,0.0099980987128643,0.0502640626482324,0.0225457056854447,0.5019468335749058,0.4389770715566458,0.5086586781016765,0.0629697620182599,-0.0067118445267707
HML,F-F_Research_Data_Factors_daily:HML,5,1932-06-14,512,0.0252318997389222,0.0152110370946065,0.0226733617958323,0.0100208626443156,0.0025585379430899,0.725062055058736,0.7176751021650689,0.7229305647942234,0.007386952893667,0.0021314902645126,0.0504637994778445,0.0304220741892131,0.0453467235916644,0.0200417252886314,0.0051170758861801,-0.0009377249222169,-0.0105539899693776,-0.0160191148218806,0.0096162650471606,0.0150813898996636,0.4340807041572042,0.4510857156245592,0.5015740326484788,-0.017005011467355,-0.0674933284912746
HML,F-F_Research_Data_Factors_daily:HML,6,1933-04-28,512,0.0070388665255944,0.008331788795602,0.0478500201042289,-0.0012929222700076,-0.0408111535786345,0.7082218427094573,0.7123021578238776,0.7571263077944115,-0.0040803151144203,-0.0489044650849541,0.014077733051189,0.0166635775912039,0.0957000402084581,-0.0025858445400148,-0.081622307157269,-0.0117372655391481,-0.0048692524872779,0.0194551673880308,-0.0068680130518701,-0.031192432927179,0.5761915803510579,0.4001895275717727,0.5601999500709842,0.1760020527792851,0.0159916302800736
HML,F-F_Research_Data_Factors_daily:HML,7,1934-03-07,512,0.0401474211681376,0.0195243718005755,0.0519018077260454,0.0206230493675621,-0.0117543865579077,0.7451098560030789,0.7208097523474477,0.7620666816827727,0.0243001036556311,-0.0169568256796938,0.0802948423362756,0.0390487436011506,0.1038036154520907,0.0412460987351249,-0.0235087731158151,0.0126359010021965,-0.0107630709935935,0.0237376297194023,0.0233989719957901,-0.0111017287172057,0.5857398002241405,0.5121826069593773,0.4907747899635466,0.0735571932647631,0.0949650102605939
HML,F-F_Research_Data_Factors_daily:HML,8,1935-01-07,512,0.0567345781293096,0.0182191026507885,0.0353178191518662,0.038515475478521,0.0214167589774433,0.7593564539640508,0.7338051479061571,0.748652539277093,0.0255513060578936,0.0107039146869578,0.1134691562586197,0.0364382053015771,0.0706356383037326,0.0770309509570426,0.0428335179548871,0.0158394231628226,0.0167117110533236,0.0198226570302948,-0.000872287890501,-0.0039832338674722,0.5162861017448946,0.3672274512549676,0.4078641781792061,0.149058650489927,0.1084219235656885
HML,F-F_Research_Data_Factors_daily:HML,9,1935-11-06,512,0.0379840827944443,0.017254517746914,0.0248136596828252,0.0207295650475302,0.0131704231116191,0.7526933387857149,0.7180957621568845,0.7309773449100017,0.0345975766288303,0.0217159938757132,0.0759681655888887,0.0345090354938284,0.04962731936565,0.0414591300950603,0.0263408462232387,0.0231136426759145,-0.0262917477227007,0.0079191057713242,0.0494053903986152,0.0151945369045902,0.5864854961424331,0.5925385920900923,0.5293138977235295,-0.0060530959476592,0.0571715984189035
HML,F-F_Research_Data_Factors_daily:HML,10,1936-09-05,512,0.0372593852949914,0.0068354336243542,0.0504725103975025,0.0304239516706372,-0.013213125102511,0.7634764562269433,0.7160368954810988,0.7817340979324772,0.0474395607458444,-0.0182576417055339,0.0745187705899831,0.0136708672487081,0.1009450207950053,0.0608479033412749,-0.0264262502050222,0.0394145783714255,0.0113162776947511,0.0669574893778488,0.0280983006766743,-0.0275429110064232,0.5992106923541968,0.4375862901966655,0.4974906467095049,0.1616244021575312,0.1017200456446918
HML,F-F_Research_Data_Factors_daily:HML,11,1937-07-14,512,0.0195215140526155,0.0240002919813284,0.0390151485363231,-0.0044787779287128,-0.0194936344837075,0.7201449949165927,0.7276653229294481,0.7606471827207344,-0.0075203280128554,-0.0405021878041417,0.0390430281052308,0.048000583962657,0.0780302970726465,-0.0089575558574261,-0.0389872689674156,-0.0194665128395229,0.0044382120514111,0.0317755303481782,-0.023904724890934,-0.0512420431877012,0.6266527679376097,0.6838850812483066,0.6327572427816424,-0.0572323133106968,-0.0061044748440326
HML,F-F_Research_Data_Factors_daily:HML,12,1938-05-16,512,0.0399937374548626,0.0031749740911549,0.045219908624041,0.0368187633637077,-0.0052261711691783,0.7357433501357268,0.7075021693258309,0.7396312677979312,0.0282411808098959,-0.0038879176622044,0.0799874749097246,0.0063499481823094,0.0904398172480823,0.0736375267274151,-0.0104523423383576,-0.0036001608143493,-0.0097076952422541,-0.004812961465986,0.0061075344279047,0.0012128006516366,0.6008254105105278,0.6094757009626425,0.5289044919245649,-0.0086502904521146,0.0719209185859629
HML,F-F_Research_Data_Factors_daily:HML,13,1939-03-18,512,0.0312161209083728,0.0380126018270416,0.0442850809138398,-0.0067964809186688,-0.0130689600054669,0.7299442447731874,0.749580199179966,0.7418758184045481,-0.0196359544067785,-0.0119315736313606,0.0624322418167453,0.0760252036540833,0.0885701618276795,-0.0135929618373379,-0.0261379200109341,0.0005772211726122,0.0196034061228524,0.0041672276283203,-0.0190261849502401,-0.003590006455708,0.4698572109435712,0.4275751411210411,0.4715339095481216,0.0422820698225301,-0.0016766986045503
HML,F-F_Research_Data_Factors_daily:HML,14,1940-01-18,512,0.0701002670196418,0.0452493334133797,0.0831692587841542,0.024850933606262,-0.0130689917645123,0.7576401081499008,0.7402227501130555,0.7942228460813885,0.0174173580368453,-0.0365827379314877,0.1402005340392834,0.0904986668267597,0.1663385175683085,0.0497018672125236,-0.026137983529025,-0.0119332349295556,-0.0144843920357325,0.0379973202407692,0.0025511571061769,-0.0499305551703249,0.5409144278288727,0.4967067274939875,0.5344977319266837,0.0442077003348851,0.0064166959021889
HML,F-F_Research_Data_Factors_daily:HML,15,1940-11-18,512,0.0850455143085494,0.0670272989201657,0.1084895098182284,0.0180182153883836,-0.0234439955096789,0.771797772714111,0.7550620555984144,0.8164026735862376,0.0167357171156965,-0.0446049008721266,0.1700910286170984,0.1340545978403311,0.2169790196364569,0.0360364307767673,-0.0468879910193584,0.0056765725554901,-0.0116721585112803,0.0493465676926773,0.0173487310667705,-0.0436699951371871,0.5602206943197469,0.415845927433074,0.570886000109029,0.1443747668866728,-0.0106653057892821
HML,F-F_Research_Data_Factors_daily:HML,16,1941-09-18,512,0.0442254441478251,0.0041276315066191,0.0545923727263973,0.0400978126412059,-0.0103669285785722,0.7388670096093198,0.7040645964874642,0.7663714192272911,0.0348024131218556,-0.0275044096179712,0.0884508882956502,0.0082552630132385,0.1091847454527943,0.0801956252824117,-0.020733857157144,0.0003470640543688,0.0070054876554877,0.0259840679187525,-0.0066584236011189,-0.0256370038643836,0.5378191197402602,0.5898807053613939,0.4469086088808122,-0.0520615856211337,0.090910510859448
HML,F-F_Research_Data_Factors_daily:HML,17,1942-07-22,512,0.0603048356621713,0.0232512288317618,0.0613212360654644,0.0370536068304094,-0.001016400403293,0.7573495227654085,0.7240217722738516,0.760602006614751,0.0333277504915568,-0.0032524838493425,0.1206096713243426,0.0465024576635236,0.1226424721309289,0.0741072136608189,-0.0020328008065862,0.0081224493124961,0.0001929063229733,0.0114224479172223,0.0079295429895228,-0.0032999986047261,0.5112182665371654,0.5148911759772803,0.4975625334383118,-0.0036729094401148,0.0136557330988535
HML,F-F_Research_Data_Factors_daily:HML,18,1943-05-24,512,0.0382032357452537,0.028225762526008,0.0599422365709798,0.0099774732192457,-0.021739000825726,0.7410647030894025,0.7272334141497524,0.7506468662655023,0.0138312889396501,-0.0095821631760997,0.0764064714905075,0.0564515250520165,0.1198844731419594,0.0199549464384909,-0.0434780016514519,0.0079178988577528,-0.0056955839488049,0.0003887960706822,0.0136134828065578,0.0075291027870705,0.6136442917963869,0.5620901357834004,0.5150341078143854,0.0515541560129865,0.0986101839820015
HML,F-F_Research_Data_Factors_daily:HML,19,1944-03-25,512,0.0102813678202566,0.038062354952619,0.0310772963904468,-0.0277809871323623,-0.0207959285701901,0.7140457998253645,0.7341445323024801,0.7288948507259734,-0.0200987324771155,-0.0148490509006088,0.020562735640514,0.0761247099052383,0.0621545927808937,-0.0555619742647243,-0.0415918571403797,0.0013190378857124,-0.0197149751475475,-0.0167918786446147,0.0210340130332599,0.0181109165303271,0.6059243089505796,0.5968289151497065,0.5911430520043115,0.009095393800873,0.014781256946268
HML,F-F_Research_Data_Factors_daily:HML,20,1945-01-29,512,0.0173436694725726,0.0129857306306066,0.024949748040536,0.004357938841966,-0.0076060785679634,0.727542395550747,0.7159804690202484,0.7452037829709449,0.0115619265304985,-0.0176613874201979,0.0346873389451453,0.0259714612612135,0.049899496081072,0.0087158776839317,-0.0152121571359267,0.0099969681165816,-0.0150237214358509,0.0302597057757187,0.0250206895524325,-0.0202627376591371,0.4510466618104352,0.457674118848307,0.4288147934762858,-0.0066274570378718,0.0222318683341493
HML,F-F_Research_Data_Factors_daily:HML,21,1945-12-17,512,0.0203257176693508,0.0306683234917479,0.0197793294034721,-0.010342605822397,0.0005463882658787,0.7212006320159772,0.7373342834306471,0.7246223302274437,-0.0161336514146699,-0.0034216982114665,0.0406514353387019,0.0613366469834962,0.0395586588069439,-0.0206852116447943,0.001092776531758,-0.0047479043613669,0.0101204183688112,0.0045343219140944,-0.0148683227301781,-0.0092822262754613,0.5735154572288623,0.4909201025720751,0.4795347390523293,0.0825953546567872,0.0939807181765329
HML,F-F_Research_Data_Factors_daily:HML,22,1946-11-13,512,0.0088287137525878,0.0185536589959581,0.0258238837628172,-0.0097249452433703,-0.0169951700102293,0.711667539988618,0.7212918922852921,0.7450522685390937,-0.0096243522966741,-0.0333847285504756,0.0176574275051759,0.0371073179919168,0.0516477675256342,-0.0194498904867408,-0.0339903400204583,-0.0030939688663272,0.0021350405518483,0.0247418212721042,-0.0052290094181755,-0.0278357901384315,0.5332621918564245,0.5050837485910583,0.4886932544524822,0.0281784432653662,0.0445689374039423
HML,F-F_Research_Data_Factors_daily:HML,23,1947-10-04,512,0.0192912591756305,0.0096403275179212,0.034575854178646,0.0096509316577092,-0.0152845950030154,0.7362231371103385,0.7144363208615505,0.758828503489968,0.0217868162487879,-0.0226053663796295,0.0385825183512613,0.0192806550358425,0.0691517083572916,0.0193018633154187,-0.0305691900060303,0.023555562981836,0.0017749189724705,0.0394704051020472,0.0217806440093654,-0.0159148421202111,0.4485206752741746,0.5086396233251553,0.4576618207869348,-0.0601189480509806,-0.0091411455127601
HML,F-F_Research_Data_Factors_daily:HML,24,1948-08-23,512,0.0081043480627688,0.0252942920303258,0.0564754195875579,-0.017189943967557,-0.0483710715247891,0.7117588164632438,0.7316690592349961,0.7895872704884239,-0.0199102427717523,-0.0778284540251801,0.0162086961255374,0.0505885840606514,0.1129508391751158,-0.034379887935114,-0.0967421430495784,-0.0120514181519473,0.0079701182244727,0.0675014639882886,-0.02002153637642,-0.079552882140236,0.5833105505829101,0.6029649137377151,0.5685781245403703,-0.0196543631548049,0.0147324260425398
HML,F-F_Research_Data_Factors_daily:HML,25,1949-07-11,512,0.0095111587470006,0.0409504843340627,0.0118325707206188,-0.0314393255870621,-0.0023214119736181,0.7133046730487184,0.7526644703598333,0.7146344292764369,-0.0393597973111149,-0.0013297562277185,0.019022317494001,0.0819009686681253,0.0236651414412378,-0.0628786511741242,-0.0046428239472368,-0.0215759061473966,0.020306814472373,-0.0035044417235052,-0.0418827206197697,-0.0180714644238914,0.5660399758384893,0.5547251333877561,0.4108994997903917,0.0113148424507332,0.1551404760480975
HML,F-F_Research_Data_Factors_daily:HML,26,1950-05-26,512,0.0037976712245847,0.0,0.0185304562558985,0.0037976712245847,-0.0147327850313138,0.7074332501920766,0.7027074298649232,0.7197997822320624,0.0047258203271534,-0.0123665320399858,0.0075953424491691,1.1102230246251563e-16,0.0370609125117969,0.007595342449169,-0.0294655700626278,0.0010469885844712,-0.0243697306497918,-0.0195746728160503,0.025416719234263,0.0206216614005215,0.4534458130659714,0.4981014001180361,0.5059481492098592,-0.0446555870520646,-0.0525023361438877
HML,F-F_Research_Data_Factors_daily:HML,27,1951-04-21,512,0.0171300638629518,0.0200879305530234,0.0297377336602321,-0.0029578666900716,-0.0126076697972803,0.726127169663007,0.7206769998603192,0.7434052038875322,0.0054501698026878,-0.0172780342245251,0.034260127725904,0.0401758611060466,0.0594754673204643,-0.0059157333801426,-0.0252153395945603,0.024710321679923,-0.0308165339455204,0.0594754673204642,0.0555268556254434,-0.0347651456405412,0.6235790493031812,0.5261578610034934,0.6177010980006827,0.0974211882996878,0.0058779513024984
HML,F-F_Research_Data_Factors_daily:HML,28,1952-03-14,512,0.0155889811955932,0.034119809873712,0.0166919647771607,-0.0185308286781188,-0.0011029835815674,0.7229422645592579,0.7353106833488932,0.7303978615444746,-0.0123684187896352,-0.0074555969852166,0.0311779623911859,0.0682396197474241,0.0333839295543213,-0.0370616573562381,-0.0022059671631353,0.0182684488825295,0.0050754501982727,0.0260492731353953,0.0131929986842568,-0.0077808242528657,0.6154786673672492,0.514727321877243,0.6418615515316796,0.1007513454900062,-0.0263828841644303
HML,F-F_Research_Data_Factors_daily:HML,29,1953-03-04,512,0.0353100970016046,0.0436061411491578,0.0374363898401888,-0.0082960441475532,-0.0021262928385842,0.7581600522228094,0.7572927700474759,0.7636569786138182,0.0008672821753334,-0.0054969263910088,0.0706201940032094,0.0872122822983155,0.0748727796803779,-0.0165920882951061,-0.0042525856771685,0.0321883186387985,0.023749596419883,0.0376445680907597,0.0084387222189155,-0.0054562494519612,0.4187633027529907,0.526783008139929,0.3810393145893146,-0.1080197053869382,0.037723988163676
HML,F-F_Research_Data_Factors_daily:HML,30,1954-03-04,512,0.0088066861788156,0.0364674277728262,0.0245796170749997,-0.0276607415940106,-0.015772930896184,0.7022838745982427,0.7616735874935809,0.7407922838410371,-0.0593897128953382,-0.0385084092427944,0.0176133723576317,0.0729348555456524,0.0491592341499992,-0.0553214831880207,-0.0315458617923675,0.0176133723576313,0.0452648421983174,0.0205820247982851,-0.0276514698406861,-0.0029686524406538,0.5578052999040185,0.5068629781191829,0.5139617932179492,0.0509423217848356,0.0438435066860692
HML,F-F_Research_Data_Factors_daily:HML,31,1955-03-03,512,0.0110693358819788,0.0118298104418255,0.0027778893696711,-0.0007604745598466,0.0082914465123076,0.7182931083537178,0.7150732742655181,0.707531484597282,0.0032198340881997,0.0107616237564358,0.0221386717639575,0.0236596208836505,0.0055557787393419,-0.001520949119693,0.0165828930246155,0.0084799721824414,-0.0431541210946735,-0.0199951497084872,0.051634093277115,0.0284751218909287,0.6316949353087502,0.4924656070826169,0.612199964122569,0.1392293282261333,0.0194949711861811
HML,F-F_Research_Data_Factors_daily:HML,32,1956-03-02,512,0.0119964449299324,0.0290844742232191,0.0392179279750437,-0.0170880292932866,-0.0272214830451112,0.7248137626024352,0.7274111440893576,0.7656299455963844,-0.0025973814869223,-0.0408161829939491,0.0239928898598649,0.0581689484464378,0.0784358559500878,-0.0341760585865729,-0.0544429660902229,0.015221537553388,-0.012294278681142,0.0503755177262531,0.02751581623453,-0.035153980172865,0.6111324395281355,0.5259385675653282,0.5313848603671498,0.0851938719628072,0.0797475791609856
HML,F-F_Research_Data_Factors_daily:HML,33,1957-03-05,512,0.0336724085728246,0.0051430289444324,0.0399536560372151,0.0285293796283922,-0.0062812474643905,0.7456324997315628,0.7132607437560545,0.751528826092124,0.0323717559755082,-0.0058963263605612,0.0673448171456488,0.0102860578888652,0.0799073120744304,0.0570587592567836,-0.0125624949287816,0.0180042738305776,0.0100781290449055,0.0203804395171561,0.0079261447856721,-0.0023761656865784,0.4322500482711572,0.4349130288391584,0.4831335032586774,-0.0026629805680011,-0.0508834549875201
HML,F-F_Research_Data_Factors_daily:HML,34,1958-03-04,512,0.0269780609461743,0.0276105527465796,0.032524513026908,-0.0006324918004052,-0.0055464520807336,0.7297762244167363,0.7268500202944375,0.7411635158671251,0.0029262041222988,-0.0113872914503888,0.0539561218923488,0.0552211054931595,0.0650490260538156,-0.0012649836008106,-0.0110929041614667,0.0044552193318279,-0.0060552581683902,0.0130975313788644,0.0105104775002181,-0.0086423120470365,0.5155152430182061,0.5552170611045388,0.4118889393173962,-0.0397018180863327,0.1036263037008098
HML,F-F_Research_Data_Factors_daily:HML,35,1959-03-05,512,0.0208260662992044,0.0223783083759453,0.0162044195212907,-0.0015522420767409,0.0046216467779137,0.7218316590037047,0.7284863320119548,0.7234846177965683,-0.00665467300825,-0.0016529587928635,0.0416521325984088,0.0447566167518911,0.0324088390425816,-0.0031044841534823,0.0092432935558272,-0.0001588111952158,0.0069547946336561,0.0070139511131709,-0.007113605828872,-0.0071727623083868,0.533594044195397,0.4919160940694135,0.5709216850122913,0.0416779501259834,-0.0373276408168943
HML,F-F_Research_Data_Factors_daily:HML,36,1960-03-03,512,0.0173864275680636,0.0190603961753106,0.0583117922514905,-0.001673968607247,-0.0409253646834269,0.7303278173897381,0.7301098160594954,0.7902599050033592,0.0002180013302426,-0.0599320876136211,0.0347728551361271,0.0381207923506216,0.1166235845029809,-0.0033479372144944,-0.0818507293668537,0.014319016952092,0.0381207923506213,0.0561643937635273,-0.0238017753985292,-0.0418453768114353,0.5337941274131821,0.5032140131932064,0.5893741181785953,0.0305801142199757,-0.0555799907654132
HML,F-F_Research_Data_Factors_daily:HML,37,1961-03-03,512,0.0081433792915017,0.0208709000221417,0.012185162370659,-0.0127275207306399,-0.0040417830791572,0.7177818034088338,0.7211082807429652,0.7253428358021596,-0.0033264773341313,-0.0075610323933258,0.0162867585830032,0.0417418000442831,0.0243703247413178,-0.0254550414612799,-0.0080835661583146,0.0162867585830035,-0.0096593328212471,0.0184716782062389,0.0259460914042506,-0.0021849196232354,0.5942886568593214,0.5168996597113467,0.4328887960202405,0.0773889971479747,0.1613998608390809
